event_id,event_date,y,p_base,p_recalibrated_s05,standin_loss,loss_base,loss_recalibrated,paired_loss_differential,p1_id,p2_id,p1_id
20230508-wta-2023-709-206242-211817-242,2023-05-08,1.0,0.6036248414492403,0.5625400898011548,0.15711326631613987,0.15711326631613987,0.19137117303118173,0.034257906715041864,206242,211817,206242
20230508-wta-2023-709-202663-222328-243,2023-05-08,1.0,0.605706131796388,0.5628205128205127,0.15546765450296735,0.15546765450296735,0.1911259040105195,0.03565824950755214,202663,222328,202663
20230508-wta-2023-709-201549-215785-244,2023-05-08,0.0,0.6292595285084108,0.6346153846153846,0.3959675542186275,0.3959675542186275,0.4027366863905325,0.006769132171905001,201549,215785,201549
20230508-wta-2023-709-201614-202536-245,2023-05-08,1.0,0.7953956819462922,0.7348066298342542,0.041862926966222826,0.041862926966222826,0.0703275235798663,0.02846459661364347,201614,202536,201614
20230508-wta-2023-709-202468-203501-246,2023-05-08,0.0,0.8514992512499655,0.7741935483870968,0.7250509748792519,0.7250509748792519,0.5993756503642039,-0.12567532451504793,202468,203501,202468
20230508-wta-2023-709-201593-216016-247,2023-05-08,0.0,0.5521132493368323,0.5359357898577161,0.3048290400932751,0.3048290400932751,0.287227170850414,-0.017601869242861112,201593,216016,201593
20230508-wta-2023-709-201427-221012-248,2023-05-08,0.0,0.4695743795510335,0.4723618090452261,0.22050009793073805,0.22050009793073805,0.22312567864447866,0.0026255807137406106,201427,221012,201427
20230508-wta-2023-709-201662-214388-249,2023-05-08,0.0,0.8014570406440084,0.7537190082644629,0.6423333879978517,0.6423333879978517,0.5680923434191655,-0.07424104457868619,201662,214388,201662
20230508-wta-2023-709-203463-206368-250,2023-05-08,0.0,0.291014179272594,0.3381294964028777,0.08468925253770147,0.08468925253770147,0.11433155633766369,0.029642303799962216,203463,206368,203463
20230508-wta-2023-709-215713-220714-251,2023-05-08,1.0,0.6608390079581518,0.6257338551859101,0.11503017852281065,0.11503017852281065,0.14007514715400132,0.02504496863119067,215713,220714,215713
20230508-wta-2023-709-213631-216083-252,2023-05-08,1.0,0.5285697616815628,0.4989907145740816,0.22224646960097852,0.22224646960097852,0.25101030408298936,0.028763834482010836,213631,216083,213631
20230508-wta-2023-709-201709-221103-253,2023-05-08,0.0,0.28359813889875807,0.3377245508982036,0.08042790438683928,0.08042790438683928,0.1140578722793933,0.03362996789255403,201709,221103,201709
20230508-wta-2023-709-214082-221354-254,2023-05-08,1.0,0.7247386156605768,0.6523418638338967,0.07576882970845564,0.07576882970845564,0.12086617964248883,0.04509734993403319,214082,221354,214082
20230508-wta-2023-709-211814-213525-255,2023-05-08,1.0,0.41012381625890254,0.46530612244897956,0.347953912144961,0.347953912144961,0.28589754269054557,-0.06205636945441545,211814,213525,211814
20230508-wta-2023-709-201514-211533-256,2023-05-08,0.0,0.5876209245756119,0.5485327313769753,0.34529835099909695,0.34529835099909695,0.30088815739188496,-0.04441019360721199,201514,211533,201514
20230508-wta-2023-709-203575-206252-257,2023-05-08,0.0,0.2001565654262158,0.2728093947606143,0.040062650683219,0.040062650683219,0.07442496586965268,0.03436231518643368,203575,206252,203575
20230508-wta-2023-709-202429-206420-258,2023-05-08,1.0,0.46558472529613054,0.47117794486215536,0.28559968583681233,0.28559968583681233,0.2796527660002136,-0.00594691983659873,202429,206420,202429
20230508-wta-2023-709-203354-214096-259,2023-05-08,0.0,0.44893344202598684,0.4660287081339713,0.20154123536930008,0.20154123536930008,0.2171827568050182,0.01564152143571812,203354,214096,203354
20230508-wta-2023-709-214906-216146-260,2023-05-08,0.0,0.3709992867367744,0.41623160892263883,0.13764047075919536,0.13764047075919536,0.17324875226632855,0.03560828150713319,214906,216146,214906
20230508-wta-2023-709-202460-211651-261,2023-05-08,0.0,0.45736853833754715,0.46580583452893354,0.20918597986102433,0.20918597986102433,0.2169750754811962,0.007789095620171882,202460,211651,202460
20230508-wta-2023-709-211148-214981-262,2023-05-08,0.0,0.050556663173443483,0.04132231404958678,0.0025559761912330166,0.0025559761912330166,0.001707533638412677,-0.0008484425528203397,211148,214981,211148
20230508-wta-2023-709-210722-214939-263,2023-05-08,0.0,0.7329748005160173,0.6912442396313364,0.5372520581914954,0.5372520581914954,0.4778185988235044,-0.05943345936799094,210722,214939,210722
20230508-wta-2023-709-214954-215370-264,2023-05-08,1.0,0.7321740217386201,0.6896551724137933,0.07173075463166513,0.07173075463166513,0.09631391200951239,0.024583157377847262,214954,215370,214954
20230508-wta-2023-709-201366-206289-265,2023-05-08,0.0,0.18496649669617682,0.2723214285714286,0.03421260490005679,0.03421260490005679,0.07415896045918369,0.0399463555591269,201366,206289,201366
20230508-wta-2023-709-204426-214643-266,2023-05-08,0.0,0.6014702972060748,0.5631005765534914,0.361766518421164,0.361766518421164,0.3170822593148745,-0.04468425910628948,204426,214643,204426
20230508-wta-2023-709-202499-205925-267,2023-05-08,1.0,0.43985117572733395,0.4655831739961759,0.31376670533405004,0.31376670533405004,0.2856013439160016,-0.02816536141804843,202499,205925,202499
20230508-wta-2023-709-201615-211095-268,2023-05-08,1.0,0.6793065742663029,0.6259168704156479,0.10284427330881428,0.10284427330881428,0.13993818783962314,0.03709391453080886,201615,211095,201615
20230508-wta-2023-709-201499-216347-269,2023-05-08,0.0,0.15328331763299288,0.22826086956521735,0.023495775464576988,0.023495775464576988,0.05210302457466917,0.028607249110092183,201499,216347,201499
20230508-wta-2023-709-211843-213550-270,2023-05-08,1.0,0.2863554022944335,0.3373205741626794,0.5092886118343399,0.5092886118343399,0.4391440214280808,-0.07014459040625914,211843,213550,211843
20230508-wta-2023-709-201458-201619-271,2023-05-08,0.0,0.5079449665860675,0.49919289749798224,0.2580080890801212,0.2580080890801212,0.249193548912431,-0.008814540167690177,201458,201619,201458
20230508-wta-2023-709-202663-206242-272,2023-05-08,0.0,0.645537406473146,0.5844504021447721,0.41671854315607565,0.41671854315607565,0.34158227256718576,-0.07513627058888989,202663,206242,202663
20230508-wta-2023-709-201614-215785-273,2023-05-08,0.0,0.6390414139833057,0.5836680053547522,0.4083739287857827,0.4083739287857827,0.340668340474795,-0.06770558831098772,201614,215785,201614
20230508-wta-2023-709-203501-216016-274,2023-05-08,0.0,0.38549421205131745,0.41603415559772294,0.14860578752506612,0.14860578752506612,0.17308441862391036,0.02447863109884424,203501,216016,203501
20230508-wta-2023-709-214388-221012-275,2023-05-08,0.0,0.3866629341233388,0.41583688952110004,0.14950822462486943,0.14950822462486943,0.17292031868658356,0.023412094061714128,214388,221012,214388
20230508-wta-2023-709-206368-215713-276,2023-05-08,1.0,0.7178657736459853,0.6525096525096525,0.07959972168037843,0.07959972168037843,0.12074954159896242,0.04114981991858399,206368,215713,206368
20230508-wta-2023-709-213631-221103-277,2023-05-08,1.0,0.2324032529065649,0.2832080200501253,0.5892047661484229,0.5892047661484229,0.5137907425204616,-0.07541402362796124,213631,221103,213631
20230508-wta-2023-709-211814-214082-278,2023-05-08,0.0,0.257870498847191,0.3165467625899281,0.06649719417569913,0.06649719417569913,0.10020185290616429,0.03370465873046516,211814,214082,211814
20230508-wta-2023-709-206252-211533-279,2023-05-08,0.0,0.5713852279658284,0.5357403355215173,0.32648107873756166,0.32648107873756166,0.287017707104708,-0.03946337163285368,206252,211533,206252
20230508-wta-2023-709-202429-214096-280,2023-05-08,0.0,0.35639693505421344,0.368496079828938,0.12701877531603722,0.12701877531603722,0.13578936084929505,0.008770585533257824,202429,214096,202429
20230508-wta-2023-709-211651-216146-281,2023-05-08,1.0,0.7386225079851917,0.7062780269058297,0.06831819333195119,0.06831819333195119,0.08627259747833248,0.01795440414638129,211651,216146,211651
20230508-wta-2023-709-214939-214981-282,2023-05-08,0.0,0.15496530420209886,0.2339572192513369,0.02401424550644904,0.02401424550644904,0.05473598043981812,0.030721734933369084,214939,214981,214939
20230508-wta-2023-709-206289-214954-283,2023-05-08,0.0,0.4807728015213904,0.4907275320970042,0.23114248668272624,0.23114248668272624,0.2408135107580163,0.009671024075290052,206289,214954,206289
20230508-wta-2023-709-202499-214643-284,2023-05-08,1.0,0.4976654098991331,0.4957983193277313,0.25234004041180597,0.25234004041180597,0.2542193347927404,0.0018792943809344265,202499,214643,202499
20230508-wta-2023-709-201615-216347-285,2023-05-08,0.0,0.1272362799788812,0.15714285714285714,0.016189070942864245,0.016189070942864245,0.024693877551020406,0.008504806608156161,201615,216347,201615
20230508-wta-2023-709-201619-211843-286,2023-05-08,0.0,0.6464720847538555,0.5828877005347595,0.41792615636599617,0.41792615636599617,0.33975807143469944,-0.07816808493129673,201619,211843,201619
20230508-wta-2023-709-206242-215785-287,2023-05-08,1.0,0.3764722898831582,0.4156398104265403,0.3887868052835523,0.3887868052835523,0.3414768311583298,-0.04730997412522253,206242,215785,206242
20230508-wta-2023-709-216016-221012-288,2023-05-08,0.0,0.46347003320245295,0.4725000000000001,0.21480447167668285,0.21480447167668285,0.22325625000000007,0.008451778323317227,216016,221012,216016
20230508-wta-2023-709-206368-213631-289,2023-05-08,1.0,0.7198012992023292,0.6526772793053546,0.07851131192870267,0.07851131192870267,0.12063307231073067,0.042121760382028,206368,213631,206368
20230508-wta-2023-709-211533-214082-290,2023-05-08,1.0,0.49886449122081133,0.49899152884227493,0.2511367981593763,0.2511367981593763,0.251009488171801,-0.00012730998757526368,211533,214082,211533
20230508-wta-2023-709-211651-214096-291,2023-05-08,1.0,0.5256749263379314,0.4991935483870968,0.22498427550452677,0.22498427550452677,0.2508071019771071,0.02582282647258033,211651,214096,211651
20230508-wta-2023-709-214954-214981-292,2023-05-08,0.0,0.4372429564748481,0.46568160152526217,0.19118140298686592,0.19118140298686592,0.21685935399913306,0.025677951012267136,214954,214981,214954
20230508-wta-2023-709-202499-216347-293,2023-05-08,0.0,0.11106178514923352,0.1518987341772152,0.012334720120534508,0.012334720120534508,0.023073225444640282,0.010738505324105774,202499,216347,202499
20230508-wta-2023-709-206242-211843-294,2023-05-08,0.0,0.4627655964443146,0.46545974273463553,0.21415199725246223,0.21415199725246223,0.2166527721065931,0.0025007748541308605,206242,211843,206242
20230508-wta-2023-709-206368-221012-295,2023-05-08,1.0,0.6177214786576136,0.5854922279792748,0.14613686787972135,0.14613686787972135,0.1718166930655855,0.025679825185864147,206368,221012,206368
20230508-wta-2023-709-211533-211651-296,2023-05-08,1.0,0.39578240049812163,0.4159166271909048,0.3650789075478123,0.3650789075478123,0.34115338639204856,-0.02392552115576374,211533,211651,211533
20230508-wta-2023-709-214981-216347-297,2023-05-08,1.0,0.35867434132295195,0.3968253968253968,0.4112986004775495,0.4112986004775495,0.3638196019148401,-0.04747899856270943,214981,216347,214981
20230508-wta-2023-709-206368-211843-298,2023-05-08,0.0,0.6877074240329613,0.6528447444551592,0.4729415010700512,0.4729415010700512,0.4262062603627221,-0.046735240707329095,206368,211843,206368
20230508-wta-2023-709-211533-214981-299,2023-05-08,0.0,0.26825610120085663,0.31629392971246006,0.07196133583148423,0.07196133583148423,0.10004184997295062,0.028080514141466395,211533,214981,211533
20230508-wta-2023-709-211843-214981-300,2023-05-08,0.0,0.22867069490332828,0.28413284132841327,0.05229028670757105,0.05229028670757105,0.08073147152135728,0.028441184813786227,211843,214981,211843
20230529-wta-2023-520-213710-216347-100,2023-05-29,0.0,0.033423794412618654,0.040983606557377046,0.0011171500329369979,0.0011171500329369979,0.001679656006449879,0.000562505973512881,213710,216347,213710
20230529-wta-2023-520-213837-214906-101,2023-05-29,0.0,0.444017444618218,0.4652380952380952,0.19715149112529232,0.19715149112529232,0.21644648526077093,0.01929499413547861,213837,214906,213837
20230529-wta-2023-520-202490-211539-102,2023-05-29,1.0,0.5153952094019891,0.4993954050785976,0.23484180307054198,0.23484180307054198,0.2506049604564214,0.01576315738587941,202490,211539,202490
20230529-wta-2023-520-213631-216133-103,2023-05-29,0.0,0.8500060551756639,0.7733050847457628,0.7225102938352937,0.7225102938352937,0.5980007540936513,-0.12450953974164247,213631,216133,213631
20230529-wta-2023-520-201458-215370-104,2023-05-29,0.0,0.652980137376518,0.626099706744868,0.4263830598082564,0.4263830598082564,0.3920008427860098,-0.03438221702224664,201458,215370,201458
20230529-wta-2023-520-215613-222965-105,2023-05-29,1.0,0.5245789594747138,0.4995970991136182,0.22602516577414583,0.22602516577414583,0.250403063215506,0.024377897441360152,215613,222965,215613
20230529-wta-2023-520-201616-202684-106,2023-05-29,1.0,0.4845193229858867,0.4903777619387028,0.26572032837492865,0.26572032837492865,0.2597148255266054,-0.006005502848323241,201616,202684,201616
20230529-wta-2023-520-201615-206252-107,2023-05-29,1.0,0.41994265035290024,0.4382207578253707,0.33646652887961775,0.33646652887961775,0.31559591693830075,-0.020870611941317008,201615,206252,201615
20230529-wta-2023-520-203533-206368-108,2023-05-29,1.0,0.11857002299809648,0.15126050420168066,0.7769188043575761,0.7769188043575761,0.7203587317279853,-0.05656007262959084,203533,206368,203533
20230529-wta-2023-520-201568-211901-109,2023-05-29,0.0,0.42434976215367665,0.43914473684210525,0.18007272063988194,0.18007272063988194,0.19284809989612187,0.012775379256239922,201568,211901,201568
20230529-wta-2023-520-201540-215037-110,2023-05-29,0.0,0.6520635819774322,0.6257938446507083,0.42518691494123945,0.42518691494123945,0.39161793600271483,-0.03356897893852462,201540,215037,201540
20230529-wta-2023-520-201466-201619-111,2023-05-29,0.0,0.29622919425728567,0.33811230585424135,0.08775173553032069,0.08775173553032069,0.11431993137007204,0.026568195839751355,201466,201619,201466
20230529-wta-2023-520-211843-220348-112,2023-05-29,0.0,0.7747472915342368,0.728185328185328,0.6002333657396357,0.6002333657396357,0.5302538721843738,-0.0699794935552619,211843,220348,211843
20230529-wta-2023-520-201590-259799-113,2023-05-29,0.0,0.265211252298903,0.316,0.0703370083459524,0.0703370083459524,0.099856,0.029518991654047602,201590,259799,201590
20230529-wta-2023-520-201551-211814-114,2023-05-29,0.0,0.21006755114247275,0.27256317689530685,0.0441283760429954,0.0441283760429954,0.07429068539926233,0.030162309356266924,201551,211814,201551
20230529-wta-2023-520-214119-221103-115,2023-05-29,0.0,0.20213052964266076,0.2723174030658251,0.04085675101362256,0.04085675101362256,0.07415676801251504,0.033300016998892484,214119,221103,214119
20230529-wta-2023-520-214981-259104-116,2023-05-29,1.0,0.9769795055598921,0.933649289099526,0.0005299431642670386,0.0005299431642670386,0.004402416836998273,0.0038724736727312344,214981,259104,214981
20230529-wta-2023-520-203575-222328-117,2023-05-29,0.0,0.4188757767830374,0.43842364532019706,0.17545691637559296,0.17545691637559296,0.19221529277584995,0.016758376400256986,203575,222328,203575
20230529-wta-2023-520-204427-216262-118,2023-05-29,1.0,0.6862060650768028,0.62548828125,0.09846663359458371,0.09846663359458371,0.1402590274810791,0.04179239388649539,204427,216262,204427
20230529-wta-2023-520-201549-201603-119,2023-05-29,1.0,0.6530826030037724,0.6256710590531966,0.12035168033863818,0.12035168033863818,0.14012215603035538,0.019770475691717207,201549,201603,201549
20230529-wta-2023-520-202600-206420-120,2023-05-29,0.0,0.2340763831121557,0.30139372822299654,0.05479175313086869,0.05479175313086869,0.0908381794121575,0.036046426281288804,202600,206420,202600
20230529-wta-2023-520-204431-211702-121,2023-05-29,1.0,0.5979760419769716,0.5627400768245843,0.16162326282450168,0.16162326282450168,0.19119624041537048,0.0295729775908688,204431,211702,204431
20230529-wta-2023-520-201606-223670-122,2023-05-29,0.0,0.3904607235249175,0.4161931818181818,0.15245957661560205,0.15245957661560205,0.17321676459194216,0.020757187976340102,201606,223670,201606
20230529-wta-2023-520-206242-213583-123,2023-05-29,1.0,0.6419093014726981,0.5821094793057411,0.128228948371771,0.128228948371771,0.17463248728611883,0.046403538914347814,206242,213583,206242
20230529-wta-2023-520-201520-220714-124,2023-05-29,0.0,0.8719203451989253,0.7908045977011494,0.7602450883718129,0.7602450883718129,0.6253719117452767,-0.1348731766265362,201520,220714,201520
20230529-wta-2023-520-215899-216097-125,2023-05-29,1.0,0.4299177377236856,0.4650166587339362,0.32499378576208054,0.32499378576208054,0.2862071754322017,-0.038786610329878846,215899,216097,215899
20230529-wta-2023-520-204426-211095-126,2023-05-29,0.0,0.670314447826119,0.6258536585365854,0.44932145896443487,0.44932145896443487,0.3916928019036288,-0.057628657060806054,204426,211095,204426
20230529-wta-2023-520-202499-215035-127,2023-05-29,1.0,0.8062189204302704,0.7524752475247523,0.03755110679920986,0.03755110679920986,0.06126850308793266,0.023717396288722804,202499,215035,202499
